0	1	2	
27.5	2.71404e+64	5.93326e+64	
27.51	2.86383e+64	6.26073e+64	
27.52	3.02189e+64	6.60627e+64	
27.53	3.18867e+64	6.97089e+64	
27.54	3.36466e+64	7.35563e+64	
27.55	3.55037e+64	7.7616e+64	
27.56	3.74632e+64	8.18998e+64	
27.57	3.95308e+64	8.642e+64	
27.58	4.17126e+64	9.11897e+64	
27.59	4.40148e+64	9.62226e+64	
27.6	4.64441e+64	1.01533e+65	
27.61	4.90075e+64	1.07137e+65	
27.62	5.17123e+64	1.1305e+65	
27.63	5.45664e+64	1.1929e+65	
27.64	5.7578e+64	1.25874e+65	
27.65	6.07559e+64	1.32821e+65	
27.66	6.41091e+64	1.40152e+65	
27.67	6.76474e+64	1.47887e+65	
27.68	7.1381e+64	1.56049e+65	
27.69	7.53207e+64	1.64662e+65	
27.7	7.94778e+64	1.7375e+65	
27.71	8.38644e+64	1.83339e+65	
27.72	8.8493e+64	1.93458e+65	
27.73	9.33771e+64	2.04136e+65	
27.74	9.85308e+64	2.15402e+65	
27.75	1.03969e+65	2.27291e+65	
27.76	1.09707e+65	2.39835e+65	
27.77	1.15762e+65	2.53072e+65	
27.78	1.22151e+65	2.6704e+65	
27.79	1.28893e+65	2.81778e+65	
27.8	1.36007e+65	2.9733e+65	
27.81	1.43513e+65	3.13741e+65	
27.82	1.51434e+65	3.31057e+65	
27.83	1.59792e+65	3.49328e+65	
27.84	1.68611e+65	3.68608e+65	
27.85	1.77918e+65	3.88953e+65	
27.86	1.87737e+65	4.1042e+65	
27.87	1.98099e+65	4.33072e+65	
27.88	2.09032e+65	4.56974e+65	
27.89	2.20569e+65	4.82195e+65	
27.9	2.32743e+65	5.08809e+65	
27.91	2.45588e+65	5.36891e+65	
27.92	2.59143e+65	5.66523e+65	
27.93	2.73446e+65	5.9779e+65	
27.94	2.88538e+65	6.30784e+65	
27.95	3.04463e+65	6.65598e+65	
27.96	3.21267e+65	7.02334e+65	
27.97	3.38998e+65	7.41097e+65	
27.98	3.57708e+65	7.82e+65	
27.99	3.77451e+65	8.2516e+65	
28	3.98283e+65	8.70702e+65	
28.01	4.20265e+65	9.18758e+65	
28.02	4.4346e+65	9.69466e+65	
28.03	4.67936e+65	1.02297e+66	
28.04	4.93762e+65	1.07943e+66	
28.05	5.21014e+65	1.13901e+66	
28.06	5.4977e+65	1.20187e+66	
28.07	5.80112e+65	1.26821e+66	
28.08	6.1213e+65	1.3382e+66	
28.09	6.45915e+65	1.41206e+66	
28.1	6.81564e+65	1.49e+66	
28.11	7.19181e+65	1.57223e+66	
28.12	7.58874e+65	1.65901e+66	
28.13	8.00758e+65	1.75057e+66	
28.14	8.44954e+65	1.84719e+66	
28.15	8.91588e+65	1.94914e+66	
28.16	9.40797e+65	2.05671e+66	
28.17	9.92721e+65	2.17023e+66	
28.18	1.04751e+66	2.29001e+66	
28.19	1.10533e+66	2.4164e+66	
28.2	1.16633e+66	2.54976e+66	
28.21	1.2307e+66	2.69049e+66	
28.22	1.29863e+66	2.83899e+66	
28.23	1.3703e+66	2.99567e+66	
28.24	1.44593e+66	3.16101e+66	
28.25	1.52574e+66	3.33547e+66	
28.26	1.60995e+66	3.51957e+66	
28.27	1.6988e+66	3.71382e+66	
28.28	1.79256e+66	3.91879e+66	
28.29	1.8915e+66	4.13508e+66	
28.3	1.99589e+66	4.3633e+66	
28.31	2.10605e+66	4.60412e+66	
28.32	2.22229e+66	4.85823e+66	
28.33	2.34494e+66	5.12637e+66	
28.34	2.47436e+66	5.4093e+66	
28.35	2.61093e+66	5.70785e+66	
28.36	2.75503e+66	6.02288e+66	
28.37	2.90709e+66	6.3553e+66	
28.38	3.06753e+66	6.70606e+66	
28.39	3.23684e+66	7.07618e+66	
28.4	3.41549e+66	7.46673e+66	
28.41	3.60399e+66	7.87884e+66	
28.42	3.8029e+66	8.31368e+66	
28.43	4.01279e+66	8.77253e+66	
28.44	4.23427e+66	9.25671e+66	
28.45	4.46797e+66	9.76761e+66	
28.46	4.71456e+66	1.03067e+67	
28.47	4.97477e+66	1.08755e+67	
28.48	5.24934e+66	1.14758e+67	
28.49	5.53906e+66	1.21092e+67	
28.5	5.84477e+66	1.27775e+67	
28.51	6.16736e+66	1.34827e+67	
28.52	6.50775e+66	1.42268e+67	
28.53	6.86692e+66	1.50121e+67	
28.54	7.24592e+66	1.58406e+67	
28.55	7.64584e+66	1.67149e+67	
28.56	8.06783e+66	1.76374e+67	
28.57	8.51311e+66	1.86109e+67	
28.58	8.98297e+66	1.9638e+67	
28.59	9.47875e+66	2.07219e+67	
28.6	1.00019e+67	2.18656e+67	
28.61	1.05539e+67	2.30724e+67	
28.62	1.11364e+67	2.43458e+67	
28.63	1.17511e+67	2.56895e+67	
28.64	1.23996e+67	2.71073e+67	
28.65	1.3084e+67	2.86035e+67	
28.66	1.38061e+67	3.01821e+67	
28.67	1.45681e+67	3.1848e+67	
28.68	1.53722e+67	3.36057e+67	
28.69	1.62206e+67	3.54605e+67	
28.7	1.71158e+67	3.74176e+67	
28.71	1.80605e+67	3.94828e+67	
28.72	1.90573e+67	4.16619e+67	
28.73	2.01091e+67	4.39613e+67	
28.74	2.1219e+67	4.63876e+67	
28.75	2.23901e+67	4.89479e+67	
28.76	2.36258e+67	5.16494e+67	
28.77	2.49298e+67	5.45e+67	
28.78	2.63057e+67	5.7508e+67	
28.79	2.77576e+67	6.0682e+67	
28.8	2.92896e+67	6.40312e+67	
28.81	3.09061e+67	6.75652e+67	
28.82	3.26119e+67	7.12942e+67	
28.83	3.44118e+67	7.52291e+67	
28.84	3.63111e+67	7.93812e+67	
28.85	3.83152e+67	8.37624e+67	
28.86	4.04299e+67	8.83854e+67	
28.87	4.26613e+67	9.32636e+67	
28.88	4.50158e+67	9.8411e+67	
28.89	4.75004e+67	1.03842e+68	
28.9	5.0122e+67	1.09574e+68	
28.91	5.28883e+67	1.15621e+68	
28.92	5.58074e+67	1.22003e+68	
28.93	5.88875e+67	1.28736e+68	
28.94	6.21376e+67	1.35842e+68	
28.95	6.55671e+67	1.43339e+68	
28.96	6.91859e+67	1.5125e+68	
28.97	7.30044e+67	1.59598e+68	
28.98	7.70337e+67	1.68406e+68	
28.99	8.12853e+67	1.77701e+68	
29	8.57716e+67	1.87509e+68	
29.01	9.05055e+67	1.97858e+68	
29.02	9.55007e+67	2.08778e+68	
29.03	1.00772e+68	2.20301e+68	
29.04	1.06333e+68	2.3246e+68	
29.05	1.12202e+68	2.4529e+68	
29.06	1.18395e+68	2.58828e+68	
29.07	1.24929e+68	2.73113e+68	
29.08	1.31824e+68	2.88187e+68	
29.09	1.391e+68	3.04092e+68	
29.1	1.46777e+68	3.20876e+68	
29.11	1.54878e+68	3.38586e+68	
29.12	1.63426e+68	3.57273e+68	
29.13	1.72446e+68	3.76991e+68	
29.14	1.81964e+68	3.97798e+68	
29.15	1.92007e+68	4.19754e+68	
29.16	2.02604e+68	4.42921e+68	
29.17	2.13786e+68	4.67367e+68	
29.18	2.25585e+68	4.93161e+68	
29.19	2.38036e+68	5.2038e+68	
29.2	2.51174e+68	5.49101e+68	
29.21	2.65036e+68	5.79407e+68	
29.22	2.79664e+68	6.11386e+68	
29.23	2.951e+68	6.45129e+68	
29.24	3.11387e+68	6.80735e+68	
29.25	3.28573e+68	7.18307e+68	
29.26	3.46707e+68	7.57951e+68	
29.27	3.65843e+68	7.99784e+68	
29.28	3.86035e+68	8.43926e+68	
29.29	4.07341e+68	8.90504e+68	
29.3	4.29823e+68	9.39653e+68	
29.31	4.53545e+68	9.91514e+68	
29.32	4.78578e+68	1.04624e+69	
29.33	5.04991e+68	1.10398e+69	
29.34	5.32863e+68	1.16491e+69	
29.35	5.62273e+68	1.22921e+69	
29.36	5.93306e+68	1.29705e+69	
29.37	6.26051e+68	1.36864e+69	
29.38	6.60604e+68	1.44417e+69	
29.39	6.97065e+68	1.52388e+69	
29.4	7.35537e+68	1.60799e+69	
29.41	7.76133e+68	1.69674e+69	
29.42	8.18969e+68	1.79038e+69	
29.43	8.6417e+68	1.8892e+69	
29.44	9.11865e+68	1.99347e+69	
29.45	9.62193e+68	2.10349e+69	
29.46	1.0153e+69	2.21958e+69	
29.47	1.07133e+69	2.34209e+69	
29.48	1.13046e+69	2.47135e+69	
29.49	1.19286e+69	2.60775e+69	
29.5	1.25869e+69	2.75168e+69	
29.51	1.32816e+69	2.90355e+69	
29.52	1.40147e+69	3.0638e+69	
29.53	1.47882e+69	3.2329e+69	
29.54	1.56044e+69	3.41133e+69	
29.55	1.64656e+69	3.59961e+69	
29.56	1.73744e+69	3.79828e+69	
29.57	1.83333e+69	4.00791e+69	
29.58	1.93451e+69	4.22912e+69	
29.59	2.04128e+69	4.46253e+69	
29.6	2.15395e+69	4.70883e+69	
29.61	2.27283e+69	4.96872e+69	
29.62	2.39827e+69	5.24295e+69	
29.63	2.53063e+69	5.53232e+69	
29.64	2.67031e+69	5.83766e+69	
29.65	2.81769e+69	6.15986e+69	
29.66	2.9732e+69	6.49983e+69	
29.67	3.1373e+69	6.85857e+69	
29.68	3.31045e+69	7.23711e+69	
29.69	3.49316e+69	7.63654e+69	
29.7	3.68596e+69	8.05802e+69	
29.71	3.88939e+69	8.50276e+69	
29.72	4.10406e+69	8.97204e+69	
29.73	4.33057e+69	9.46723e+69	
29.74	4.56958e+69	9.98974e+69	
29.75	4.82178e+69	1.05411e+70	
29.76	5.08791e+69	1.11229e+70	
29.77	5.36872e+69	1.17368e+70	
29.78	5.66503e+69	1.23846e+70	
29.79	5.9777e+69	1.30681e+70	
29.8	6.30762e+69	1.37893e+70	
29.81	6.65575e+69	1.45504e+70	
29.82	7.02309e+69	1.53535e+70	
29.83	7.41071e+69	1.62009e+70	
29.84	7.81972e+69	1.7095e+70	
29.85	8.25131e+69	1.80385e+70	
29.86	8.70672e+69	1.90341e+70	
29.87	9.18726e+69	2.00846e+70	
29.88	9.69432e+69	2.11932e+70	
29.89	1.02294e+70	2.23629e+70	
29.9	1.0794e+70	2.35971e+70	
29.91	1.13897e+70	2.48995e+70	
29.92	1.20183e+70	2.62737e+70	
29.93	1.26816e+70	2.77238e+70	
29.94	1.33816e+70	2.9254e+70	
29.95	1.41201e+70	3.08686e+70	
29.96	1.48994e+70	3.25723e+70	
29.97	1.57218e+70	3.437e+70	
29.98	1.65895e+70	3.62669e+70	
29.99	1.75051e+70	3.82686e+70	
30	1.84712e+70	4.03807e+70	
30.01	1.94907e+70	4.26094e+70	
30.02	2.05664e+70	4.49611e+70	
30.03	2.17015e+70	4.74426e+70	
30.04	2.28993e+70	5.00611e+70	
30.05	2.41631e+70	5.2824e+70	
30.06	2.54968e+70	5.57395e+70	
30.07	2.6904e+70	5.88159e+70	
30.08	2.83889e+70	6.2062e+70	
30.09	2.99557e+70	6.54874e+70	
30.1	3.1609e+70	6.91018e+70	
30.11	3.33536e+70	7.29156e+70	
30.12	3.51944e+70	7.694e+70	
30.13	3.71369e+70	8.11865e+70	
30.14	3.91866e+70	8.56673e+70	
30.15	4.13493e+70	9.03955e+70	
30.16	4.36315e+70	9.53846e+70	
30.17	4.60396e+70	1.00649e+71	
30.18	4.85806e+70	1.06204e+71	
30.19	5.12619e+70	1.12066e+71	
30.2	5.40912e+70	1.18251e+71	
30.21	5.70766e+70	1.24777e+71	
30.22	6.02267e+70	1.31664e+71	
30.23	6.35508e+70	1.38931e+71	
30.24	6.70583e+70	1.46599e+71	
30.25	7.07593e+70	1.5469e+71	
30.26	7.46647e+70	1.63228e+71	
30.27	7.87856e+70	1.72236e+71	
30.28	8.31339e+70	1.81743e+71	
30.29	8.77223e+70	1.91773e+71	
30.3	9.25639e+70	2.02358e+71	
30.31	9.76726e+70	2.13526e+71	
30.32	1.03063e+71	2.25311e+71	
30.33	1.08752e+71	2.37746e+71	
30.34	1.14754e+71	2.50868e+71	
30.35	1.21087e+71	2.64714e+71	
30.36	1.2777e+71	2.79324e+71	
30.37	1.34822e+71	2.94741e+71	
30.38	1.42264e+71	3.11008e+71	
30.39	1.50115e+71	3.28173e+71	
30.4	1.58401e+71	3.46286e+71	
30.41	1.67143e+71	3.65398e+71	
30.42	1.76368e+71	3.85565e+71	
30.43	1.86102e+71	4.06845e+71	
30.44	1.96373e+71	4.293e+71	
30.45	2.07212e+71	4.52994e+71	
30.46	2.18648e+71	4.77996e+71	
30.47	2.30716e+71	5.04377e+71	
30.48	2.43449e+71	5.32215e+71	
30.49	2.56886e+71	5.61589e+71	
30.5	2.71064e+71	5.92584e+71	
30.51	2.86025e+71	6.2529e+71	
30.52	3.01811e+71	6.59801e+71	
30.53	3.18468e+71	6.96217e+71	
30.54	3.36045e+71	7.34643e+71	
30.55	3.54592e+71	7.75189e+71	
30.56	3.74163e+71	8.17973e+71	
30.57	3.94814e+71	8.63119e+71	
30.58	4.16605e+71	9.10756e+71	
30.59	4.39598e+71	9.61023e+71	
30.6	4.6386e+71	1.01406e+72	
30.61	4.89462e+71	1.07003e+72	
30.62	5.16476e+71	1.12909e+72	
30.63	5.44981e+71	1.19141e+72	
30.64	5.7506e+71	1.25716e+72	
30.65	6.06799e+71	1.32655e+72	
30.66	6.40289e+71	1.39976e+72	
30.67	6.75628e+71	1.47702e+72	
30.68	7.12917e+71	1.55854e+72	
30.69	7.52265e+71	1.64456e+72	
30.7	7.93784e+71	1.73532e+72	
30.71	8.37594e+71	1.8311e+72	
30.72	8.83823e+71	1.93216e+72	
30.73	9.32603e+71	2.0388e+72	
30.74	9.84075e+71	2.15133e+72	
30.75	1.03839e+72	2.27006e+72	
30.76	1.0957e+72	2.39535e+72	
30.77	1.15617e+72	2.52756e+72	
30.78	1.21998e+72	2.66706e+72	
30.79	1.28732e+72	2.81426e+72	
30.8	1.35837e+72	2.96958e+72	
30.81	1.43334e+72	3.13348e+72	
30.82	1.51245e+72	3.30642e+72	
30.83	1.59592e+72	3.48891e+72	
30.84	1.68401e+72	3.68147e+72	
30.85	1.77695e+72	3.88466e+72	
30.86	1.87502e+72	4.09906e+72	
30.87	1.97851e+72	4.3253e+72	
30.88	2.08771e+72	4.56402e+72	
30.89	2.20293e+72	4.81592e+72	
30.9	2.32452e+72	5.08172e+72	
30.91	2.45281e+72	5.36219e+72	
30.92	2.58819e+72	5.65814e+72	
30.93	2.73104e+72	5.97043e+72	
30.94	2.88177e+72	6.29995e+72	
30.95	3.04082e+72	6.64765e+72	
30.96	3.20865e+72	7.01455e+72	
30.97	3.38574e+72	7.4017e+72	
30.98	3.5726e+72	7.81022e+72	
30.99	3.76978e+72	8.24128e+72	
31	3.97785e+72	8.69613e+72	
31.01	4.19739e+72	9.17609e+72	
31.02	4.42905e+72	9.68254e+72	
31.03	4.6735e+72	1.02169e+73	
31.04	4.93144e+72	1.07808e+73	
31.05	5.20362e+72	1.13758e+73	
31.06	5.49082e+72	1.20037e+73	
31.07	5.79387e+72	1.26662e+73	
31.08	6.11364e+72	1.33653e+73	
31.09	6.45107e+72	1.41029e+73	
31.1	6.80712e+72	1.48813e+73	
31.11	7.18281e+72	1.57026e+73	
31.12	7.57925e+72	1.65693e+73	
31.13	7.99756e+72	1.74838e+73	
31.14	8.43897e+72	1.84488e+73	
31.15	8.90473e+72	1.9467e+73	
31.16	9.3962e+72	2.05414e+73	
31.17	9.9148e+72	2.16751e+73	
31.18	1.0462e+73	2.28714e+73	
31.19	1.10394e+73	2.41338e+73	
31.2	1.16487e+73	2.54657e+73	
31.21	1.22916e+73	2.68713e+73	
31.22	1.297e+73	2.83543e+73	
31.23	1.36859e+73	2.99193e+73	
31.24	1.44412e+73	3.15706e+73	
31.25	1.52383e+73	3.3313e+73	
31.26	1.60793e+73	3.51516e+73	
31.27	1.69668e+73	3.70917e+73	
31.28	1.79032e+73	3.91389e+73	
31.29	1.88913e+73	4.12991e+73	
31.3	1.9934e+73	4.35784e+73	
31.31	2.10342e+73	4.59836e+73	
31.32	2.21951e+73	4.85216e+73	
31.33	2.34201e+73	5.11996e+73	
31.34	2.47127e+73	5.40254e+73	
31.35	2.60766e+73	5.70071e+73	
31.36	2.75158e+73	6.01535e+73	
31.37	2.90345e+73	6.34735e+73	
31.38	3.0637e+73	6.69767e+73	
31.39	3.23279e+73	7.06733e+73	
31.4	3.41121e+73	7.45739e+73	
31.41	3.59948e+73	7.86898e+73	
31.42	3.79815e+73	8.30328e+73	
31.43	4.00778e+73	8.76156e+73	
31.44	4.22897e+73	9.24513e+73	
31.45	4.46238e+73	9.75539e+73	
31.46	4.70867e+73	1.02938e+74	
31.47	4.96855e+73	1.08619e+74	
31.48	5.24277e+73	1.14614e+74	
31.49	5.53213e+73	1.2094e+74	
31.5	5.83746e+73	1.27615e+74	
31.51	6.15964e+73	1.34658e+74	
31.52	6.49961e+73	1.42091e+74	
31.53	6.85833e+73	1.49933e+74	
31.54	7.23686e+73	1.58208e+74	
31.55	7.63628e+73	1.6694e+74	
31.56	8.05774e+73	1.76153e+74	
31.57	8.50246e+73	1.85876e+74	
31.58	8.97173e+73	1.96135e+74	
31.59	9.4669e+73	2.0696e+74	
31.6	9.9894e+73	2.18382e+74	
31.61	1.05407e+74	2.30435e+74	
31.62	1.11225e+74	2.43153e+74	
31.63	1.17364e+74	2.56574e+74	
31.64	1.23841e+74	2.70734e+74	
31.65	1.30676e+74	2.85677e+74	
31.66	1.37889e+74	3.01444e+74	
31.67	1.45499e+74	3.18081e+74	
31.68	1.53529e+74	3.35637e+74	
31.69	1.62003e+74	3.54161e+74	
31.7	1.70944e+74	3.73708e+74	
31.71	1.80379e+74	3.94334e+74	
31.72	1.90334e+74	4.16098e+74	
31.73	2.00839e+74	4.39063e+74	
31.74	2.11924e+74	4.63296e+74	
31.75	2.23621e+74	4.88866e+74	
31.76	2.35963e+74	5.15848e+74	
31.77	2.48986e+74	5.44319e+74	
31.78	2.62728e+74	5.74361e+74	
31.79	2.77229e+74	6.06061e+74	
31.8	2.92529e+74	6.39511e+74	
31.81	3.08675e+74	6.74807e+74	
31.82	3.25711e+74	7.1205e+74	
31.83	3.43688e+74	7.5135e+74	
31.84	3.62657e+74	7.92819e+74	
31.85	3.82672e+74	8.36576e+74	
31.86	4.03793e+74	8.82748e+74	
31.87	4.26079e+74	9.31469e+74	
31.88	4.49595e+74	9.82879e+74	
31.89	4.74409e+74	1.03713e+75	
31.9	5.00593e+74	1.09437e+75	
31.91	5.28222e+74	1.15477e+75	
31.92	5.57376e+74	1.2185e+75	
31.93	5.88138e+74	1.28575e+75	
31.94	6.20599e+74	1.35672e+75	
31.95	6.54851e+74	1.4316e+75	
31.96	6.90994e+74	1.51061e+75	
31.97	7.29131e+74	1.59398e+75	
31.98	7.69373e+74	1.68196e+75	
31.99	8.11836e+74	1.77479e+75	
32	8.56643e+74	1.87274e+75	
32.01	9.03923e+74	1.9761e+75	
32.02	9.53813e+74	2.08517e+75	
32.03	1.00646e+75	2.20025e+75	
32.04	1.062e+75	2.32169e+75	
32.05	1.12062e+75	2.44983e+75	
32.06	1.18247e+75	2.58504e+75	
32.07	1.24773e+75	2.72771e+75	
32.08	1.3166e+75	2.87826e+75	
32.09	1.38926e+75	3.03712e+75	
32.1	1.46594e+75	3.20474e+75	
32.11	1.54685e+75	3.38162e+75	
32.12	1.63222e+75	3.56826e+75	
32.13	1.7223e+75	3.7652e+75	
32.14	1.81736e+75	3.97301e+75	
32.15	1.91767e+75	4.19229e+75	
32.16	2.02351e+75	4.42367e+75	
32.17	2.13519e+75	4.66782e+75	
32.18	2.25303e+75	4.92545e+75	
32.19	2.37738e+75	5.19729e+75	
32.2	2.50859e+75	5.48414e+75	
32.21	2.64705e+75	5.78682e+75	
32.22	2.79315e+75	6.10621e+75	
32.23	2.9473e+75	6.44322e+75	
32.24	3.10997e+75	6.79884e+75	
32.25	3.28162e+75	7.17408e+75	
32.26	3.46274e+75	7.57003e+75	
32.27	3.65385e+75	7.98784e+75	
32.28	3.85552e+75	8.4287e+75	
32.29	4.06831e+75	8.8939e+75	
32.3	4.29285e+75	9.38477e+75	
32.31	4.52978e+75	9.90274e+75	
32.32	4.77979e+75	1.04493e+76	
32.33	5.0436e+75	1.1026e+76	
32.34	5.32196e+75	1.16346e+76	
32.35	5.61569e+75	1.22767e+76	
32.36	5.92563e+75	1.29543e+76	
32.37	6.25268e+75	1.36692e+76	
32.38	6.59778e+75	1.44237e+76	
32.39	6.96193e+75	1.52197e+76	
32.4	7.34617e+75	1.60598e+76	
32.41	7.75162e+75	1.69461e+76	
32.42	8.17945e+75	1.78814e+76	
32.43	8.63089e+75	1.88683e+76	
32.44	9.10724e+75	1.99097e+76	
32.45	9.60989e+75	2.10086e+76	
32.46	1.01403e+76	2.21681e+76	
32.47	1.06999e+76	2.33916e+76	
32.48	1.12905e+76	2.46826e+76	
32.49	1.19136e+76	2.60449e+76	
32.5	1.25712e+76	2.74824e+76	
32.51	1.3265e+76	2.89992e+76	
32.52	1.39971e+76	3.05997e+76	
32.53	1.47697e+76	3.22886e+76	
32.54	1.55848e+76	3.40706e+76	
32.55	1.6445e+76	3.59511e+76	
32.56	1.73526e+76	3.79353e+76	
32.57	1.83104e+76	4.0029e+76	
32.58	1.93209e+76	4.22383e+76	
32.59	2.03873e+76	4.45695e+76	
32.6	2.15125e+76	4.70294e+76	
32.61	2.26998e+76	4.96251e+76	
32.62	2.39527e+76	5.2364e+76	
32.63	2.52747e+76	5.5254e+76	
32.64	2.66697e+76	5.83036e+76	
32.65	2.81416e+76	6.15215e+76	
32.66	2.96948e+76	6.4917e+76	
32.67	3.13337e+76	6.84999e+76	
32.68	3.30631e+76	7.22806e+76	
32.69	3.48879e+76	7.62699e+76	
32.7	3.68135e+76	8.04794e+76	
32.71	3.88453e+76	8.49212e+76	
32.72	4.09892e+76	8.96082e+76	
32.73	4.32515e+76	9.45539e+76	
32.74	4.56386e+76	9.97725e+76	
32.75	4.81575e+76	1.05279e+77	
32.76	5.08154e+76	1.1109e+77	
32.77	5.362e+76	1.17221e+77	
32.78	5.65795e+76	1.23691e+77	
32.79	5.97022e+76	1.30517e+77	
32.8	6.29973e+76	1.37721e+77	
32.81	6.64742e+76	1.45322e+77	
32.82	7.01431e+76	1.53343e+77	
32.83	7.40144e+76	1.61806e+77	
32.84	7.80994e+76	1.70736e+77	
32.85	8.24099e+76	1.8016e+77	
32.86	8.69583e+76	1.90103e+77	
32.87	9.17577e+76	2.00595e+77	
32.88	9.6822e+76	2.11666e+77	
32.89	1.02166e+77	2.23349e+77	
32.9	1.07805e+77	2.35676e+77	
32.91	1.13754e+77	2.48683e+77	
32.92	1.20033e+77	2.62409e+77	
32.93	1.26658e+77	2.76892e+77	
32.94	1.33648e+77	2.92174e+77	
32.95	1.41025e+77	3.08299e+77	
32.96	1.48808e+77	3.25315e+77	
32.97	1.57021e+77	3.4327e+77	
32.98	1.65687e+77	3.62216e+77	
32.99	1.74832e+77	3.82207e+77	
33	1.84481e+77	4.03302e+77	
33.01	1.94663e+77	4.25561e+77	
33.02	2.05407e+77	4.49049e+77	
33.03	2.16744e+77	4.73833e+77	
33.04	2.28706e+77	4.99984e+77	
33.05	2.41329e+77	5.27579e+77	
33.06	2.54649e+77	5.56698e+77	
33.07	2.68703e+77	5.87423e+77	
33.08	2.83533e+77	6.19844e+77	
33.09	2.99182e+77	6.54055e+77	
33.1	3.15695e+77	6.90153e+77	
33.11	3.33119e+77	7.28244e+77	
33.12	3.51504e+77	7.68438e+77	
33.13	3.70904e+77	8.10849e+77	
33.14	3.91375e+77	8.55602e+77	
33.15	4.12976e+77	9.02824e+77	
33.16	4.35769e+77	9.52653e+77	
33.17	4.5982e+77	1.00523e+78	
33.18	4.85199e+77	1.06071e+78	
33.19	5.11978e+77	1.11926e+78	
33.2	5.40235e+77	1.18103e+78	
33.21	5.70052e+77	1.24621e+78	
33.22	6.01514e+77	1.31499e+78	
33.23	6.34713e+77	1.38757e+78	
33.24	6.69744e+77	1.46415e+78	
33.25	7.06708e+77	1.54496e+78	
33.26	7.45713e+77	1.63023e+78	
33.27	7.86871e+77	1.72021e+78	
33.28	8.303e+77	1.81515e+78	
33.29	8.76125e+77	1.91533e+78	
33.3	9.24481e+77	2.02104e+78	
33.31	9.75505e+77	2.13259e+78	
33.32	1.02934e+78	2.25029e+78	
33.33	1.08616e+78	2.37449e+78	
33.34	1.1461e+78	2.50554e+78	
33.35	1.20936e+78	2.64383e+78	
33.36	1.27611e+78	2.78975e+78	
33.37	1.34654e+78	2.94372e+78	
33.38	1.42086e+78	3.10619e+78	
33.39	1.49928e+78	3.27763e+78	
33.4	1.58202e+78	3.45853e+78	
33.41	1.66934e+78	3.64941e+78	
33.42	1.76147e+78	3.85083e+78	
33.43	1.85869e+78	4.06336e+78	
33.44	1.96128e+78	4.28763e+78	
33.45	2.06952e+78	4.52427e+78	
33.46	2.18375e+78	4.77398e+78	
33.47	2.30427e+78	5.03746e+78	
33.48	2.43145e+78	5.31549e+78	
33.49	2.56565e+78	5.60886e+78	
33.5	2.70725e+78	5.91843e+78	
33.51	2.85667e+78	6.24508e+78	
33.52	3.01433e+78	6.58976e+78	
33.53	3.1807e+78	6.95346e+78	
33.54	3.35625e+78	7.33724e+78	
33.55	3.54149e+78	7.74219e+78	
33.56	3.73695e+78	8.1695e+78	
33.57	3.9432e+78	8.62039e+78	
33.58	4.16083e+78	9.09617e+78	
33.59	4.39048e+78	9.59821e+78	
33.6	4.6328e+78	1.0128e+79	
33.61	4.88849e+78	1.06869e+79	
33.62	5.1583e+78	1.12768e+79	
33.63	5.443e+78	1.18992e+79	
33.64	5.74341e+78	1.25559e+79	
33.65	6.0604e+78	1.32489e+79	
33.66	6.39488e+78	1.39801e+79	
33.67	6.74783e+78	1.47517e+79	
33.68	7.12026e+78	1.55659e+79	
33.69	7.51324e+78	1.6425e+79	
33.7	7.92791e+78	1.73315e+79	
33.71	8.36547e+78	1.82881e+79	
33.72	8.82718e+78	1.92974e+79	
33.73	9.31437e+78	2.03625e+79	
33.74	9.82844e+78	2.14864e+79	
33.75	1.03709e+79	2.26722e+79	
33.76	1.09433e+79	2.39236e+79	
33.77	1.15473e+79	2.5244e+79	
33.78	1.21846e+79	2.66372e+79	
33.79	1.28571e+79	2.81074e+79	
33.8	1.35667e+79	2.96587e+79	
33.81	1.43155e+79	3.12956e+79	
33.82	1.51056e+79	3.30229e+79	
33.83	1.59393e+79	3.48455e+79	
33.84	1.6819e+79	3.67687e+79	
33.85	1.77473e+79	3.8798e+79	
33.86	1.87268e+79	4.09394e+79	
33.87	1.97603e+79	4.31989e+79	
33.88	2.0851e+79	4.55831e+79	
33.89	2.20018e+79	4.8099e+79	
33.9	2.32161e+79	5.07536e+79	
33.91	2.44974e+79	5.35548e+79	
33.92	2.58495e+79	5.65106e+79	
33.93	2.72762e+79	5.96296e+79	
33.94	2.87816e+79	6.29207e+79	
33.95	3.03701e+79	6.63934e+79	
33.96	3.20463e+79	7.00578e+79	
33.97	3.3815e+79	7.39244e+79	
33.98	3.56814e+79	7.80045e+79	
33.99	3.76507e+79	8.23097e+79	
34	3.97287e+79	8.68525e+79	
34.01	4.19214e+79	9.16461e+79	
34.02	4.42351e+79	9.67042e+79	
34.03	4.66766e+79	1.02042e+80	
34.04	4.92527e+79	1.07673e+80	
34.05	5.19711e+79	1.13616e+80	
34.06	5.48395e+79	1.19887e+80	
34.07	5.78662e+79	1.26504e+80	
34.08	6.106e+79	1.33486e+80	
34.09	6.443e+79	1.40853e+80	
34.1	6.7986e+79	1.48627e+80	
34.11	7.17383e+79	1.5683e+80	
34.12	7.56977e+79	1.65486e+80	
34.13	7.98756e+79	1.74619e+80	
34.14	8.42841e+79	1.84257e+80	
34.15	8.89359e+79	1.94426e+80	
34.16	9.38445e+79	2.05157e+80	
